,title,genres
4855,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
4856,Apocalypse Now (1979),Action|Drama|War
4857,"Godfather: Part II, The (1974)",Crime|Drama
4858,Office Space (1999),Comedy|Crime
4859,Eastern Promises (2007),Crime|Drama|Thriller
4860,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
4861,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
4862,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
4863,"Godfather, The (1972)",Crime|Drama
4864,Cool Hand Luke (1967),Drama
4865,This Is Spinal Tap (1984),Comedy
4866,Indiana Jones and the Last Crusade (1989),Action|Adventure
4867,Rosemary's Baby (1968),Drama|Horror|Thriller
4868,Fight Club (1999),Action|Crime|Drama|Thriller
4869,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller
4870,Lost in Translation (2003),Comedy|Drama|Romance
4871,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX
4872,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
4873,"Shawshank Redemption, The (1994)",Crime|Drama
4874,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
4875,Rear Window (1954),Mystery|Thriller
4876,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
4877,Casablanca (1942),Drama|Romance
4878,One Flew Over the Cuckoo's Nest (1975),Drama
4879,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
4880,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
4881,Apocalypse Now (1979),Action|Drama|War
4882,Goodfellas (1990),Crime|Drama
4883,"Godfather: Part II, The (1974)",Crime|Drama
4884,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
4885,Forrest Gump (1994),Comedy|Drama|Romance|War
4886,One Flew Over the Cuckoo's Nest (1975),Drama
4887,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
4888,Lawrence of Arabia (1962),Adventure|Drama|War
4889,Apocalypse Now (1979),Action|Drama|War
4890,Goodfellas (1990),Crime|Drama
4891,"Godfather: Part II, The (1974)",Crime|Drama
4892,Full Metal Jacket (1987),Drama|War
4893,Amadeus (1984),Drama
4894,Glory (1989),Drama|War
4895,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
4896,Forrest Gump (1994),Comedy|Drama|Romance|War
4897,Schindler's List (1993),Drama|War
4898,Blade Runner (1982),Action|Sci-Fi|Thriller
4899,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
4900,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
4901,Lawrence of Arabia (1962),Adventure|Drama|War
4902,Apocalypse Now (1979),Action|Drama|War
4903,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi
4904,Full Metal Jacket (1987),Drama|War
4905,American History X (1998),Crime|Drama
4906,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy
4907,"Departed, The (2006)",Crime|Drama|Thriller
4908,"Godfather, The (1972)",Crime|Drama
4909,Dial M for Murder (1954),Crime|Mystery|Thriller
4910,Reservoir Dogs (1992),Crime|Mystery|Thriller
4911,"Streetcar Named Desire, A (1951)",Drama
4912,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
4913,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
4914,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
4915,Apocalypse Now (1979),Action|Drama|War
4916,Fight Club (1999),Action|Crime|Drama|Thriller
4917,Memento (2000),Mystery|Thriller
4918,"Departed, The (2006)",Crime|Drama|Thriller
4919,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX
4920,Fargo (1996),Comedy|Crime|Drama|Thriller
4921,Rear Window (1954),Mystery|Thriller
4922,Casablanca (1942),Drama|Romance
4923,One Flew Over the Cuckoo's Nest (1975),Drama
4924,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
4925,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
4926,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
4927,Lawrence of Arabia (1962),Adventure|Drama|War
4928,American History X (1998),Crime|Drama
4929,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller
4930,Memento (2000),Mystery|Thriller
4931,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy
4932,Casablanca (1942),Drama|Romance
4933,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
4934,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
4935,Apocalypse Now (1979),Action|Drama|War
4936,Goodfellas (1990),Crime|Drama
4937,Cape Fear (1991),Thriller
4938,Cape Fear (1962),Crime|Drama|Thriller
4939,"Omen, The (1976)",Horror|Mystery|Thriller
4940,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi|Thriller
4941,Shine (1996),Drama|Romance
4942,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary
4943,"Crucible, The (1996)",Drama
4944,Vertigo (1958),Drama|Mystery|Romance|Thriller
4945,Rear Window (1954),Mystery|Thriller
4946,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
4947,Some Like It Hot (1959),Comedy|Crime
4948,Casablanca (1942),Drama|Romance
4949,"Maltese Falcon, The (1941)",Film-Noir|Mystery
4950,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance
4951,Citizen Kane (1941),Drama|Mystery
4952,Full Metal Jacket (1987),Drama|War
4953,Amadeus (1984),Drama
4954,"Boot, Das (Boat, The) (1981)",Action|Drama|War
4955,Glory (1989),Drama|War
4956,"Philadelphia Story, The (1940)",Comedy|Drama|Romance
4957,My Fair Lady (1964),Comedy|Drama|Musical|Romance
4958,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance
4959,Sleeper (1973),Comedy|Sci-Fi
4960,Dial M for Murder (1954),Crime|Mystery|Thriller
4961,"Shining, The (1980)",Horror
4962,"Gods Must Be Crazy, The (1980)",Adventure|Comedy
4963,Rosemary's Baby (1968),Drama|Horror|Thriller
4964,For a Few Dollars More (Per qualche dollaro in più) (1965),Action|Drama|Thriller|Western
4965,Blood Simple (1984),Crime|Drama|Film-Noir
4966,Howl's Moving Castle (Hauru no ugoku shiro) (2004),Adventure|Animation|Fantasy|Romance
4967,Futurama: Bender's Big Score (2007),Animation|Comedy|Sci-Fi
4968,Terminator 2: Judgment Day (1991),Action|Sci-Fi
4969,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
4970,Lawrence of Arabia (1962),Adventure|Drama|War
4971,Apocalypse Now (1979),Action|Drama|War
4972,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi
4973,Full Metal Jacket (1987),Drama|War
4974,Amadeus (1984),Drama
4975,Seven Samurai (Shichinin no samurai) (1954),Action|Adventure|Drama
4976,Saving Private Ryan (1998),Action|Drama|War
4977,Snatch (2000),Comedy|Crime|Thriller
4978,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance
4979,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy
4980,American History X (1998),Crime|Drama
4981,Office Space (1999),Comedy|Crime
4982,Memento (2000),Mystery|Thriller
4983,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
4984,Finding Nemo (2003),Adventure|Animation|Children|Comedy
4985,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
4986,Mean Girls (2004),Comedy
4987,Kiss Kiss Bang Bang (2005),Comedy|Crime|Mystery|Thriller
4988,"Departed, The (2006)",Crime|Drama|Thriller
4989,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX
4990,Sherlock Holmes (2009),Action|Crime|Mystery|Thriller
4991,Toy Story 3 (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX
4992,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
4993,Hoop Dreams (1994),Documentary
4994,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
4995,Schindler's List (1993),Drama|War
4996,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy
4997,Wallace & Gromit: The Wrong Trousers (1993),Animation|Children|Comedy|Crime
4998,"Green Mile, The (1999)",Crime|Drama
4999,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance
5000,Spider-Man 2 (2004),Action|Adventure|Sci-Fi|IMAX
5001,"Departed, The (2006)",Crime|Drama|Thriller
5002,Eastern Promises (2007),Crime|Drama|Thriller
5003,"Secret Life of Walter Mitty, The (2013)",Adventure|Comedy|Drama
5004,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy
5005,Heat (1995),Action|Crime|Thriller
5006,Casino (1995),Crime|Drama
5007,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",Adventure|Drama|Fantasy|Mystery|Sci-Fi
5008,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),Mystery|Sci-Fi|Thriller
5009,Rear Window (1954),Mystery|Thriller
5010,"Godfather: Part II, The (1974)",Crime|Drama
5011,Amadeus (1984),Drama
5012,Seven Samurai (Shichinin no samurai) (1954),Action|Adventure|Drama
5013,Saving Private Ryan (1998),Action|Drama|War
5014,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance
5015,"Departed, The (2006)",Crime|Drama|Thriller
5016,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
5017,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
5018,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
5019,Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy
5020,Memories of Murder (Salinui chueok) (2003),Crime|Drama|Mystery|Thriller
5021,"Departed, The (2006)",Crime|Drama|Thriller
5022,Ratatouille (2007),Animation|Children|Drama
5023,In Bruges (2008),Comedy|Crime|Drama|Thriller
5024,FLCL (2000),Animation|Comedy|Fantasy|Sci-Fi
5025,Up (2009),Adventure|Animation|Children|Drama
5026,Toy Story 3 (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX
5027,"Hunt, The (Jagten) (2012)",Drama
5028,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
5029,Rear Window (1954),Mystery|Thriller
5030,Casablanca (1942),Drama|Romance
5031,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
5032,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
5033,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
5034,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",Action|Adventure|Western
5035,Lawrence of Arabia (1962),Adventure|Drama|War
5036,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi
5037,Goodfellas (1990),Crime|Drama
5038,"Godfather: Part II, The (1974)",Crime|Drama
5039,Full Metal Jacket (1987),Drama|War
5040,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
5041,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
5042,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
5043,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
5044,Apocalypse Now (1979),Action|Drama|War
5045,Goodfellas (1990),Crime|Drama
5046,"Matrix, The (1999)",Action|Sci-Fi|Thriller
5047,Fight Club (1999),Action|Crime|Drama|Thriller
5048,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
5049,"Monsters, Inc. (2001)",Adventure|Animation|Children|Comedy|Fantasy
5050,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy
5051,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller
5052,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
5053,Fargo (1996),Comedy|Crime|Drama|Thriller
5054,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
5055,Reservoir Dogs (1992),Crime|Mystery|Thriller
5056,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
5057,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
5058,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
5059,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",Action|Adventure|Western
5060,Lawrence of Arabia (1962),Adventure|Drama|War
5061,Apocalypse Now (1979),Action|Drama|War
5062,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi
5063,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX
5064,Vertigo (1958),Drama|Mystery|Romance|Thriller
5065,Rear Window (1954),Mystery|Thriller
5066,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
5067,Some Like It Hot (1959),Comedy|Crime
5068,Casablanca (1942),Drama|Romance
5069,"Maltese Falcon, The (1941)",Film-Noir|Mystery
5070,My Fair Lady (1964),Comedy|Drama|Musical|Romance
5071,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance
5072,Citizen Kane (1941),Drama|Mystery
5073,Notorious (1946),Film-Noir|Romance|Thriller
5074,"Godfather: Part II, The (1974)",Crime|Drama
5075,"Green Mile, The (1999)",Crime|Drama
5076,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
5077,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
5078,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
5079,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",Action|Adventure|Western
5080,Lawrence of Arabia (1962),Adventure|Drama|War
5081,Apocalypse Now (1979),Action|Drama|War
5082,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi
5083,Full Metal Jacket (1987),Drama|War
5084,Amadeus (1984),Drama
5085,Saving Private Ryan (1998),Action|Drama|War
5086,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy
5087,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy
5088,Rear Window (1954),Mystery|Thriller
5089,Casablanca (1942),Drama|Romance
5090,Mary Poppins (1964),Children|Comedy|Fantasy|Musical
5091,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
5092,Goodfellas (1990),Crime|Drama
5093,"Shining, The (1980)",Horror
5094,Unforgiven (1992),Drama|Western
5095,Back to the Future (1985),Adventure|Comedy|Sci-Fi
5096,Cool Hand Luke (1967),Drama
5097,Batman Begins (2005),Action|Crime|IMAX
5098,"Departed, The (2006)",Crime|Drama|Thriller
5099,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX
5100,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
5101,Rear Window (1954),Mystery|Thriller
5102,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
5103,Some Like It Hot (1959),Comedy|Crime
5104,Casablanca (1942),Drama|Romance
5105,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance
5106,Reservoir Dogs (1992),Crime|Mystery|Thriller
5107,"Godfather: Part II, The (1974)",Crime|Drama
5108,Full Metal Jacket (1987),Drama|War
5109,Amadeus (1984),Drama
5110,American History X (1998),Crime|Drama
5111,Fight Club (1999),Action|Crime|Drama|Thriller
5112,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
5113,"Shawshank Redemption, The (1994)",Crime|Drama
5114,Forrest Gump (1994),Comedy|Drama|Romance|War
5115,Rear Window (1954),Mystery|Thriller
5116,Casablanca (1942),Drama|Romance
5117,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
5118,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
5119,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
5120,Goodfellas (1990),Crime|Drama
5121,"Godfather: Part II, The (1974)",Crime|Drama
5122,Fight Club (1999),Action|Crime|Drama|Thriller
5123,"Departed, The (2006)",Crime|Drama|Thriller
5124,"Shawshank Redemption, The (1994)",Crime|Drama
5125,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
5126,"Godfather, The (1972)",Crime|Drama
5127,One Flew Over the Cuckoo's Nest (1975),Drama
5128,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
5129,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
5130,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",Action|Adventure|Western
5131,Lawrence of Arabia (1962),Adventure|Drama|War
5132,Goodfellas (1990),Crime|Drama
5133,"Godfather: Part II, The (1974)",Crime|Drama
5134,Amadeus (1984),Drama
5135,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX
5136,Vertigo (1958),Drama|Mystery|Romance|Thriller
5137,Rear Window (1954),Mystery|Thriller
5138,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
5139,Some Like It Hot (1959),Comedy|Crime
5140,Casablanca (1942),Drama|Romance
5141,"Maltese Falcon, The (1941)",Film-Noir|Mystery
5142,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance
5143,Citizen Kane (1941),Drama|Mystery
5144,"Godfather: Part II, The (1974)",Crime|Drama
5145,Full Metal Jacket (1987),Drama|War
5146,Amadeus (1984),Drama
5147,Cool Hand Luke (1967),Drama
5148,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
5149,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
5150,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
5151,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
5152,Apocalypse Now (1979),Action|Drama|War
5153,Cool Hand Luke (1967),Drama
5154,Good Will Hunting (1997),Drama|Romance
5155,American History X (1998),Crime|Drama
5156,Fight Club (1999),Action|Crime|Drama|Thriller
5157,"Road Warrior, The (Mad Max 2) (1981)",Action|Adventure|Sci-Fi|Thriller
5158,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy
5159,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
5160,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
5161,"Shawshank Redemption, The (1994)",Crime|Drama
5162,Forrest Gump (1994),Comedy|Drama|Romance|War
5163,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
5164,Fargo (1996),Comedy|Crime|Drama|Thriller
5165,"Godfather, The (1972)",Crime|Drama
5166,Office Space (1999),Comedy|Crime
5167,Fight Club (1999),Action|Crime|Drama|Thriller
5168,Memento (2000),Mystery|Thriller
5169,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy
5170,Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy
5171,"Departed, The (2006)",Crime|Drama|Thriller
5172,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
5173,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy
5174,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
5175,Apocalypse Now (1979),Action|Drama|War
5176,Goodfellas (1990),Crime|Drama
5177,Full Metal Jacket (1987),Drama|War
5178,Amadeus (1984),Drama
5179,Glory (1989),Drama|War
5180,Office Space (1999),Comedy|Crime
5181,Running on Empty (1988),Drama
5182,Bill & Ted's Excellent Adventure (1989),Adventure|Comedy|Sci-Fi
5183,Star Wars: Episode VII - The Force Awakens (2015),Action|Adventure|Fantasy|Sci-Fi|IMAX
5184,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
5185,Forrest Gump (1994),Comedy|Drama|Romance|War
5186,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX
5187,Alien (1979),Horror|Sci-Fi
5188,Ran (1985),Drama|War
5189,Psycho (1960),Crime|Horror
5190,"Godfather: Part II, The (1974)",Crime|Drama
5191,Full Metal Jacket (1987),Drama|War
5192,Amadeus (1984),Drama
5193,"Boot, Das (Boat, The) (1981)",Action|Drama|War
5194,Glory (1989),Drama|War
5195,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy
5196,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
5197,Brazil (1985),Fantasy|Sci-Fi
5198,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",Action|Adventure|Western
5199,12 Angry Men (1957),Drama
5200,Lawrence of Arabia (1962),Adventure|Drama|War
